node_a,node_b,start_time,end_time,duration,avg_rssi,battery_a,battery_b
7,51,2623.0,2638.0,15.0,-100.0,81.9,83.4
0,11,2345.0,2639.0,294.0,-100.0,31.0,64.9
45,59,2382.0,2639.0,257.0,-100.0,34.0,70.5
69,79,2394.0,2639.0,245.0,-100.1,92.5,80.7
37,76,2460.0,2639.0,179.0,-100.0,71.7,74.3
35,56,2470.0,2639.0,169.0,-100.0,83.7,45.1
7,11,2531.0,2639.0,108.0,-100.0,81.9,64.9
17,50,2550.0,2639.0,89.0,-100.0,46.0,94.5
44,69,2587.0,2639.0,52.0,-100.0,70.4,92.5
34,70,2306.0,2640.0,334.0,-100.0,73.0,35.7
31,69,2307.0,2640.0,333.0,-100.1,50.3,92.5
7,54,2460.0,2640.0,180.0,-100.0,81.9,83.0
35,68,2468.0,2640.0,172.0,-100.0,83.7,69.3
27,70,2271.0,2641.0,370.0,-100.0,48.1,35.7
51,71,2510.0,2641.0,131.0,-100.1,83.4,35.6
32,56,2518.0,2641.0,123.0,-100.1,64.8,45.1
69,70,2587.0,2641.0,54.0,-100.0,92.5,35.7
23,75,2604.0,2641.0,37.0,-100.0,53.0,81.6
13,73,2441.0,2642.0,201.0,-100.0,87.4,73.4
20,75,2469.0,2642.0,173.0,-100.0,56.5,81.6
27,59,2503.0,2642.0,139.0,-100.0,48.1,70.5
12,32,2515.0,2642.0,127.0,-100.0,63.4,64.8
4,50,2554.0,2642.0,88.0,-100.0,90.5,94.5
9,41,2595.0,2642.0,47.0,-100.0,81.9,76.0
9,10,2342.0,2643.0,301.0,-100.0,81.9,36.8
5,76,2372.0,2643.0,271.0,-100.0,95.9,74.3
8,66,2406.0,2643.0,237.0,-100.0,72.3,83.3
15,65,2465.0,2643.0,178.0,-100.0,54.3,80.8
33,60,2492.0,2643.0,151.0,-100.0,86.8,39.3
4,18,2499.0,2643.0,144.0,-100.0,90.5,37.1
6,29,2510.0,2643.0,133.0,-100.0,83.5,91.5
9,45,2524.0,2643.0,119.0,-100.0,81.9,34.0
12,58,2558.0,2643.0,85.0,-100.0,63.4,34.0
59,72,2595.0,2643.0,48.0,-100.1,70.5,33.5
24,38,2636.0,2643.0,7.0,-100.0,50.3,47.5
52,61,2208.0,2644.0,436.0,-100.0,68.9,66.9
3,48,2439.0,2644.0,205.0,-100.0,86.4,92.9
7,13,2553.0,2644.0,91.0,-100.1,81.9,87.4
28,50,2576.0,2644.0,68.0,-100.0,93.8,94.5
15,61,2404.0,2645.0,241.0,-100.0,54.3,66.9
30,71,2570.0,2645.0,75.0,-100.0,61.0,35.6
22,69,2580.0,2645.0,65.0,-100.0,53.1,92.5
1,57,2412.0,2646.0,234.0,-100.0,92.1,68.7
53,69,2418.0,2646.0,228.0,-100.0,82.1,92.5
59,69,2489.0,2646.0,157.0,-100.2,70.5,92.5
0,13,2506.0,2646.0,140.0,-100.0,31.0,87.4
18,50,2549.0,2646.0,97.0,-100.1,37.1,94.5
5,43,2297.0,2647.0,350.0,-100.0,95.9,36.6
22,29,2518.0,2647.0,129.0,-100.0,53.1,91.5
6,69,2587.0,2647.0,60.0,-100.0,83.5,92.5
13,68,2587.0,2647.0,60.0,-100.0,87.4,69.3
18,77,2496.0,2648.0,152.0,-100.0,37.1,50.7
23,59,2503.0,2648.0,145.0,-100.0,53.0,70.5
35,44,2523.0,2648.0,125.0,-100.0,83.7,70.4
1,75,2535.0,2648.0,113.0,-100.0,92.1,81.6
46,61,2077.0,2649.0,572.0,-100.0,78.2,66.9
6,17,2431.0,2649.0,218.0,-100.0,83.5,46.0
33,75,2527.0,2649.0,122.0,-100.0,86.7,81.6
28,70,2538.0,2649.0,111.0,-100.0,93.8,35.7
4,9,2633.0,2649.0,16.0,-100.0,90.5,81.9
17,70,2398.0,2650.0,252.0,-100.0,46.0,35.7
1,51,2556.0,2650.0,94.0,-100.1,92.1,83.4
13,20,2264.0,2651.0,387.0,-100.0,87.4,56.5
41,68,2537.0,2651.0,114.0,-100.0,76.0,69.3
41,44,2566.0,2651.0,85.0,-100.0,76.0,70.4
32,41,2571.0,2651.0,80.0,-100.0,64.8,76.0
18,40,2244.0,2652.0,408.0,-100.0,37.1,41.5
9,13,2418.0,2652.0,234.0,-100.0,81.9,87.4
7,59,2590.0,2652.0,62.0,-100.0,81.9,70.5
58,65,2445.0,2653.0,208.0,-100.0,34.0,80.8
59,73,2480.0,2653.0,173.0,-100.1,70.5,73.4
32,35,2532.0,2653.0,121.0,-100.2,64.8,83.7
29,41,2564.0,2653.0,89.0,-100.0,91.5,76.0
40,50,2629.0,2653.0,24.0,-100.0,41.5,94.5
29,45,2431.0,2654.0,223.0,-100.0,91.5,34.0
32,61,2479.0,2654.0,175.0,-100.0,64.8,66.9
77,79,2521.0,2654.0,133.0,-100.0,50.7,80.7
11,39,2188.0,2655.0,467.0,-100.0,64.9,78.8
17,22,2320.0,2655.0,335.0,-100.0,46.0,53.1
34,67,2327.0,2655.0,328.0,-100.0,73.0,61.8
6,28,2519.0,2655.0,136.0,-100.0,83.5,93.8
4,43,2529.0,2655.0,126.0,-100.0,90.5,36.6
41,56,2545.0,2655.0,110.0,-100.1,76.0,45.1
4,55,2562.0,2655.0,93.0,-100.1,90.5,93.6
12,41,2579.0,2655.0,76.0,-100.2,63.3,76.0
13,44,2583.0,2655.0,72.0,-100.0,87.4,70.4
58,61,2265.0,2656.0,391.0,-100.0,34.0,66.9
6,76,2446.0,2656.0,210.0,-100.0,83.5,74.3
16,32,2526.0,2656.0,130.0,-100.0,72.1,64.8
12,35,2542.0,2656.0,114.0,-100.0,63.3,83.7
7,31,2552.0,2656.0,104.0,-100.1,81.9,50.3
9,56,2630.0,2656.0,26.0,-100.0,81.9,45.1
9,12,2633.0,2656.0,23.0,-100.0,81.9,63.3
12,46,2509.0,2657.0,148.0,-100.0,63.3,78.1
9,40,2631.0,2657.0,26.0,-100.0,81.9,41.5
46,56,2349.0,2658.0,309.0,-100.0,78.1,45.1
13,64,2431.0,2658.0,227.0,-100.0,87.4,63.9
0,59,2444.0,2658.0,214.0,-100.2,31.0,70.5
46,78,2518.0,2658.0,140.0,-100.0,78.1,90.2
11,32,2539.0,2658.0,119.0,-100.1,64.9,64.8
20,59,2539.0,2658.0,119.0,-100.0,56.5,70.5
9,11,2568.0,2658.0,90.0,-100.0,81.9,64.9
12,29,2605.0,2658.0,53.0,-100.0,63.3,91.5
50,67,2635.0,2658.0,23.0,-100.0,94.5,61.8
12,54,2424.0,2659.0,235.0,-100.0,63.3,83.0
31,73,2463.0,2659.0,196.0,-100.0,50.3,73.4
39,44,2508.0,2659.0,151.0,-100.1,78.8,70.3
29,35,2532.0,2659.0,127.0,-100.0,91.5,83.6
29,34,2549.0,2659.0,110.0,-100.0,91.5,73.0
23,53,2587.0,2659.0,72.0,-100.0,53.0,82.1
59,64,2486.0,2660.0,174.0,-100.1,70.5,63.9
42,66,2519.0,2660.0,141.0,-100.0,87.6,83.3
43,77,2548.0,2660.0,112.0,-100.0,36.6,50.7
51,73,2603.0,2660.0,57.0,-100.0,83.4,73.4
50,69,2623.0,2660.0,37.0,-100.0,94.5,92.5
50,79,2630.0,2660.0,30.0,-100.0,94.5,80.7
38,67,2412.0,2661.0,249.0,-100.0,47.5,61.8
7,53,2566.0,2661.0,95.0,-100.1,81.9,82.1
70,77,2441.0,2662.0,221.0,-100.0,35.7,50.7
9,59,2513.0,2662.0,149.0,-100.0,81.9,70.5
49,59,2567.0,2662.0,95.0,-100.1,37.0,70.5
13,32,2585.0,2662.0,77.0,-100.0,87.4,64.8
44,77,2587.0,2662.0,75.0,-100.0,70.3,50.7
32,59,2604.0,2662.0,58.0,-100.0,64.8,70.5
50,72,2646.0,2662.0,16.0,-100.0,94.5,33.5
22,27,1810.0,2663.0,853.0,-100.0,53.1,48.1
6,18,2377.0,2663.0,286.0,-100.0,83.5,37.1
29,56,2386.0,2663.0,277.0,-100.0,91.5,45.1
13,49,2475.0,2663.0,188.0,-100.1,87.4,37.0
22,34,2258.0,2664.0,406.0,-100.0,53.1,73.0
39,68,2367.0,2664.0,297.0,-100.0,78.8,69.3
45,67,2502.0,2664.0,162.0,-100.0,34.0,61.8
41,67,2573.0,2664.0,91.0,-100.0,76.0,61.8
69,75,2646.0,2665.0,19.0,-100.1,92.5,81.5
34,51,2595.0,2666.0,71.0,-100.0,73.0,83.4
20,50,2639.0,2666.0,27.0,-100.0,56.5,94.5
14,46,2457.0,2667.0,210.0,-100.2,59.7,78.1
67,71,2511.0,2667.0,156.0,-100.0,61.8,35.5
4,70,2523.0,2667.0,144.0,-100.1,90.5,35.7
68,77,2543.0,2667.0,124.0,-100.0,69.3,50.7
41,48,2612.0,2667.0,55.0,-100.2,76.0,92.8
53,73,2440.0,2668.0,228.0,-100.0,82.1,73.4
54,56,2446.0,2668.0,222.0,-100.0,83.0,45.1
51,57,2542.0,2668.0,126.0,-100.0,83.4,68.6
50,76,2545.0,2668.0,123.0,-100.0,94.5,74.3
35,67,2557.0,2668.0,111.0,-100.0,83.6,61.8
7,79,2571.0,2668.0,97.0,-100.0,81.9,80.7
44,59,2609.0,2668.0,59.0,-100.1,70.3,70.5
39,79,2389.0,2669.0,280.0,-100.0,78.8,80.7
29,50,2620.0,2669.0,49.0,-100.1,91.5,94.5
25,61,2380.0,2670.0,290.0,-100.0,53.9,66.9
38,49,2383.0,2670.0,287.0,-100.0,47.5,36.9
3,16,2400.0,2670.0,270.0,-100.0,86.4,72.1
38,69,2510.0,2670.0,160.0,-100.0,47.5,92.5
7,45,2522.0,2670.0,148.0,-100.0,81.9,34.0
41,61,2576.0,2670.0,94.0,-100.1,76.0,66.9
13,48,2648.0,2670.0,22.0,-100.0,87.4,92.8
38,64,2279.0,2671.0,392.0,-100.0,47.5,63.9
73,79,2414.0,2671.0,257.0,-100.0,73.4,80.7
15,46,2447.0,2671.0,224.0,-100.0,54.3,78.1
1,33,2461.0,2671.0,210.0,-100.0,92.1,86.7
48,54,2471.0,2671.0,200.0,-100.0,92.8,83.0
15,48,2508.0,2671.0,163.0,-100.0,54.3,92.8
41,79,2521.0,2671.0,150.0,-100.1,76.0,80.7
12,31,2537.0,2671.0,134.0,-100.0,63.3,50.3
59,68,2605.0,2671.0,66.0,-100.0,70.5,69.3
61,77,2614.0,2671.0,57.0,-100.0,66.9,50.7
32,70,2626.0,2671.0,45.0,-100.0,64.8,35.7
47,61,2286.0,2672.0,386.0,-100.0,33.2,66.9
45,71,2520.0,2672.0,152.0,-100.0,34.0,35.5
46,58,2523.0,2672.0,149.0,-100.0,78.1,34.0
34,50,2597.0,2672.0,75.0,-100.0,73.0,94.4
50,64,2633.0,2672.0,39.0,-100.0,94.4,63.9
1,20,2244.0,2673.0,429.0,-100.0,92.1,56.5
17,66,2522.0,2673.0,151.0,-100.0,46.0,83.3
51,69,2612.0,2673.0,61.0,-100.1,83.4,92.5
27,50,2623.0,2673.0,50.0,-100.0,48.1,94.4
12,59,2629.0,2673.0,44.0,-100.0,63.3,70.5
23,50,2635.0,2673.0,38.0,-100.0,53.0,94.4
49,50,2637.0,2673.0,36.0,-100.0,36.9,94.4
0,45,2378.0,2674.0,296.0,-100.0,31.0,34.0
15,16,2526.0,2674.0,148.0,-100.0,54.3,72.1
55,77,2588.0,2674.0,86.0,-100.0,93.5,50.7
4,44,2617.0,2674.0,57.0,-100.0,90.5,70.3
32,50,2635.0,2674.0,39.0,-100.0,64.8,94.4
44,48,2654.0,2674.0,20.0,-100.0,70.3,92.8
8,43,1822.0,2675.0,853.0,-100.0,72.3,36.6
36,43,2116.0,2675.0,559.0,-100.0,64.6,36.6
11,44,2502.0,2675.0,173.0,-100.0,64.8,70.3
7,67,2566.0,2675.0,109.0,-100.1,81.9,61.8
23,38,2235.0,2676.0,441.0,-100.0,53.0,47.5
4,76,2515.0,2676.0,161.0,-100.0,90.5,74.3
28,62,2642.0,2676.0,34.0,-100.0,93.7,67.4
3,54,1641.0,2677.0,1036.0,-100.0,86.4,83.0
6,34,2365.0,2677.0,312.0,-100.0,83.5,73.0
32,79,2557.0,2678.0,121.0,-100.0,64.8,80.7
12,53,2566.0,2678.0,112.0,-100.0,63.3,82.1
50,68,2621.0,2679.0,58.0,-100.0,94.4,69.3
49,51,2514.0,2680.0,166.0,-100.0,36.9,83.4
31,32,2539.0,2680.0,141.0,-100.1,50.3,64.8
20,38,2541.0,2680.0,139.0,-100.0,56.5,47.5
71,72,2603.0,2680.0,77.0,-100.0,35.5,33.5
14,56,2637.0,2680.0,43.0,-100.0,59.7,45.1
22,76,2313.0,2681.0,368.0,-100.0,53.0,74.3
6,27,2481.0,2681.0,200.0,-100.0,83.5,48.1
51,64,2541.0,2681.0,140.0,-100.0,83.4,63.9
7,72,2583.0,2681.0,98.0,-100.1,81.9,33.5
15,59,2663.0,2681.0,18.0,-100.0,54.3,70.4
17,76,2439.0,2682.0,243.0,-100.0,46.0,74.3
32,54,2493.0,2682.0,189.0,-100.0,64.8,83.0
32,68,2540.0,2682.0,142.0,-100.0,64.8,69.3
44,54,2344.0,2683.0,339.0,-100.0,70.3,83.0
41,53,2518.0,2683.0,165.0,-100.0,76.0,82.1
23,51,2540.0,2683.0,143.0,-100.0,53.0,83.4
10,76,2545.0,2683.0,138.0,-100.0,36.7,74.3
20,45,2565.0,2683.0,118.0,-100.1,56.5,34.0
1,72,2620.0,2683.0,63.0,-100.1,92.1,33.5
0,31,2058.0,2684.0,626.0,-100.0,31.0,50.3
48,58,2558.0,2684.0,126.0,-100.0,92.8,34.0
70,73,2578.0,2684.0,106.0,-100.0,35.7,73.4
46,48,2594.0,2684.0,90.0,-100.0,78.1,92.8
31,44,2512.0,2685.0,173.0,-100.0,50.3,70.3
55,62,2527.0,2685.0,158.0,-100.0,93.5,67.4
7,29,2552.0,2685.0,133.0,-100.0,81.9,91.5
32,51,2644.0,2685.0,41.0,-100.0,64.8,83.4
4,46,2659.0,2685.0,26.0,-100.2,90.5,78.1
3,59,2652.0,2686.0,34.0,-100.0,86.4,70.4
37,55,2272.0,2687.0,415.0,-100.0,71.6,93.5
61,65,2402.0,2687.0,285.0,-100.0,66.9,80.8
29,71,2459.0,2687.0,228.0,-100.0,91.5,35.5
27,51,2572.0,2687.0,115.0,-100.0,48.1,83.4
28,37,2621.0,2687.0,66.0,-100.1,93.7,71.6
31,56,2209.0,2688.0,479.0,-100.0,50.3,45.0
17,43,2507.0,2688.0,181.0,-100.0,46.0,36.6
11,12,2513.0,2688.0,175.0,-100.0,64.8,63.3
45,51,2561.0,2688.0,127.0,-100.1,34.0,83.4
32,38,2649.0,2688.0,39.0,-99.9,64.8,47.5
6,68,1986.0,2689.0,703.0,-100.0,83.5,69.3
1,2,2246.0,2689.0,443.0,-100.0,92.0,34.2
20,51,2547.0,2689.0,142.0,-100.0,56.5,83.4
16,41,2591.0,2689.0,98.0,-100.0,72.1,75.9
4,14,2644.0,2689.0,45.0,-100.0,90.5,59.7
26,60,2447.0,2690.0,243.0,-100.0,75.3,39.3
45,64,2488.0,2690.0,202.0,-100.0,34.0,63.9
7,20,2599.0,2690.0,91.0,-100.1,81.9,56.5
26,75,2363.0,2691.0,328.0,-100.1,75.3,81.5
46,52,2433.0,2691.0,258.0,-100.0,78.1,68.9
45,69,2499.0,2691.0,192.0,-100.0,34.0,92.5
20,71,2505.0,2691.0,186.0,-100.0,56.5,35.5
7,68,2565.0,2691.0,126.0,-100.0,81.9,69.3
21,24,2581.0,2691.0,110.0,-100.0,43.6,50.2
58,59,2659.0,2691.0,32.0,-100.0,34.0,70.4
40,47,2068.0,2692.0,624.0,-100.0,41.5,33.2
39,61,2534.0,2692.0,158.0,-100.1,78.7,66.9
9,50,2616.0,2692.0,76.0,-100.0,81.8,94.4
49,70,2669.0,2692.0,23.0,-100.0,36.9,35.7
10,70,2489.0,2693.0,204.0,-100.0,36.7,35.7
26,57,2511.0,2693.0,182.0,-100.0,75.3,68.6
50,70,2563.0,2693.0,130.0,-100.1,94.4,35.7
14,47,2602.0,2693.0,91.0,-100.2,59.7,33.2
41,59,2613.0,2693.0,80.0,-100.1,75.9,70.4
48,77,2658.0,2693.0,35.0,-100.0,92.8,50.7
35,53,2432.0,2694.0,262.0,-100.0,83.6,82.1
45,49,2480.0,2694.0,214.0,-100.0,34.0,36.9
50,73,2618.0,2694.0,76.0,-100.0,94.4,73.4
9,31,2571.0,2695.0,124.0,-100.0,81.8,50.3
41,54,2591.0,2695.0,104.0,-100.0,75.9,83.0
1,45,2607.0,2695.0,88.0,-100.0,92.0,34.0
64,70,2615.0,2695.0,80.0,-100.0,63.9,35.7
4,35,2672.0,2695.0,23.0,-100.1,90.5,83.6
26,51,2487.0,2696.0,209.0,-100.1,75.3,83.4
44,67,2576.0,2696.0,120.0,-100.0,70.3,61.8
69,72,2606.0,2696.0,90.0,-100.2,92.5,33.4
7,70,2614.0,2696.0,82.0,-100.1,81.9,35.7
38,57,2661.0,2696.0,35.0,-100.0,47.5,68.6
16,44,2354.0,2697.0,343.0,-100.0,72.1,70.3
5,55,2517.0,2697.0,180.0,-100.0,95.9,93.5
0,50,2617.0,2697.0,80.0,-100.0,30.9,94.4
67,69,2475.0,2698.0,223.0,-100.0,61.8,92.5
35,54,2542.0,2698.0,156.0,-100.0,83.6,83.0
5,28,2601.0,2698.0,97.0,-100.1,95.9,93.7
66,76,2365.0,2699.0,334.0,-100.0,83.2,74.3
14,25,2467.0,2699.0,232.0,-100.0,59.7,53.9
4,78,2630.0,2699.0,69.0,-100.1,90.5,90.2
35,61,2527.0,2700.0,173.0,-100.0,83.6,66.8
32,53,2563.0,2700.0,137.0,-100.0,64.8,82.1
0,72,2607.0,2701.0,94.0,-100.0,30.9,33.4
45,75,2610.0,2701.0,91.0,-100.1,34.0,81.5
35,59,2613.0,2701.0,88.0,-100.0,83.6,70.4
14,39,2618.0,2701.0,83.0,-100.1,59.7,78.7
24,53,2667.0,2701.0,34.0,-100.0,50.2,82.1
68,73,2464.0,2702.0,238.0,-100.0,69.3,73.3
20,34,2560.0,2702.0,142.0,-100.0,56.5,73.0
6,70,2518.0,2703.0,185.0,-100.0,83.4,35.7
14,65,2543.0,2703.0,160.0,-100.0,59.7,80.8
34,71,2555.0,2703.0,148.0,-100.0,73.0,35.5
7,64,2559.0,2703.0,144.0,-100.1,81.9,63.9
32,67,2585.0,2703.0,118.0,-100.1,64.8,61.7
44,50,2630.0,2703.0,73.0,-100.0,70.3,94.4
67,73,2174.0,2704.0,530.0,-100.0,61.7,73.3
7,34,2612.0,2704.0,92.0,-100.1,81.9,73.0
7,26,2628.0,2704.0,76.0,-100.0,81.9,75.3
48,52,2637.0,2704.0,67.0,-100.0,92.8,68.9
11,68,2331.0,2705.0,374.0,-100.0,64.8,69.3
2,75,2347.0,2705.0,358.0,-100.0,34.2,81.5
4,77,2509.0,2705.0,196.0,-100.2,90.5,50.6
2,57,2493.0,2706.0,213.0,-100.0,34.2,68.6
70,71,2583.0,2706.0,123.0,-100.0,35.7,35.5
7,27,2593.0,2706.0,113.0,-100.0,81.9,48.1
4,47,2628.0,2706.0,78.0,-100.0,90.5,33.2
18,66,2521.0,2707.0,186.0,-100.0,37.1,83.2
46,65,2554.0,2707.0,153.0,-100.1,78.1,80.8
31,35,2161.0,2708.0,547.0,-100.0,50.3,83.6
34,69,2470.0,2708.0,238.0,-100.0,73.0,92.5
56,59,2634.0,2708.0,74.0,-99.9,45.0,70.4
8,76,1980.0,2709.0,729.0,-100.0,72.3,74.3
4,11,2650.0,2709.0,59.0,-99.9,90.5,64.8
13,19,2673.0,2709.0,36.0,-100.0,87.3,60.7
38,45,2464.0,2710.0,246.0,-100.0,47.5,33.9
2,51,2507.0,2710.0,203.0,-100.1,34.2,83.4
16,58,2583.0,2710.0,127.0,-100.0,72.1,33.9
40,79,2274.0,2711.0,437.0,-100.0,41.5,80.7
7,49,2540.0,2711.0,171.0,-100.0,81.9,36.9
29,32,2578.0,2711.0,133.0,-100.1,91.4,64.8
47,48,2620.0,2711.0,91.0,-100.0,33.2,92.8
44,56,2272.0,2712.0,440.0,-100.0,70.3,45.0
57,75,2521.0,2712.0,191.0,-100.0,68.6,81.5
56,77,2574.0,2712.0,138.0,-100.0,45.0,50.6
7,23,2581.0,2712.0,131.0,-100.0,81.9,52.9
2,69,2631.0,2712.0,81.0,-100.0,34.2,92.5
18,50,2672.0,2712.0,40.0,-100.0,37.1,94.4
36,76,2365.0,2713.0,348.0,-100.0,64.6,74.3
35,79,2400.0,2713.0,313.0,-100.0,83.6,80.7
0,79,2454.0,2713.0,259.0,-100.0,30.9,80.7
27,71,2504.0,2713.0,209.0,-100.0,48.1,35.5
12,79,2564.0,2713.0,149.0,-100.0,63.3,80.7
4,25,2633.0,2713.0,80.0,-100.1,90.5,53.8
24,59,2665.0,2713.0,48.0,-100.1,50.2,70.4
30,34,2473.0,2714.0,241.0,-100.0,60.9,73.0
35,41,2526.0,2714.0,188.0,-100.0,83.6,75.9
3,35,2567.0,2714.0,147.0,-100.0,86.3,83.6
9,70,2575.0,2714.0,139.0,-100.0,81.8,35.7
1,30,2579.0,2714.0,135.0,-100.0,92.0,60.9
20,32,2620.0,2714.0,94.0,-100.0,56.5,64.8
1,64,2639.0,2714.0,75.0,-100.0,92.0,63.9
31,68,2232.0,2715.0,483.0,-100.0,50.3,69.3
2,60,2465.0,2715.0,250.0,-100.0,34.2,39.3
40,77,2544.0,2715.0,171.0,-100.0,41.5,50.6
31,49,2565.0,2715.0,150.0,-100.0,50.3,36.9
1,34,2604.0,2715.0,111.0,-100.1,92.0,73.0
4,39,2614.0,2715.0,101.0,-100.0,90.5,78.7
45,60,2632.0,2715.0,83.0,-100.0,33.9,39.3
14,77,2643.0,2715.0,72.0,-100.0,59.7,50.6
50,69,2662.0,2715.0,53.0,-100.0,94.4,92.5
9,79,2571.0,2716.0,145.0,-100.0,81.8,80.7
28,36,2606.0,2716.0,110.0,-100.0,93.7,64.6
72,75,2612.0,2716.0,104.0,-100.1,33.4,81.5
25,48,2623.0,2716.0,93.0,-100.0,53.8,92.8
51,67,2615.0,2717.0,102.0,-100.0,83.3,61.7
61,76,2680.0,2717.0,37.0,-100.0,66.8,74.3
50,66,2360.0,2718.0,358.0,-100.0,94.4,83.2
35,48,2594.0,2718.0,124.0,-100.0,83.6,92.8
4,52,2638.0,2718.0,80.0,-100.0,90.5,68.8
14,40,2653.0,2718.0,65.0,-100.1,59.7,41.4
28,50,2664.0,2718.0,54.0,-100.0,93.7,94.4
0,67,2468.0,2719.0,251.0,-100.0,30.9,61.7
1,27,2596.0,2719.0,123.0,-100.0,92.0,48.1
39,48,2618.0,2719.0,101.0,-100.1,78.7,92.8
35,56,2653.0,2719.0,66.0,-100.0,83.6,45.0
64,71,2398.0,2720.0,322.0,-100.0,63.9,35.5
29,69,2495.0,2720.0,225.0,-100.0,91.4,92.5
27,69,2496.0,2720.0,224.0,-100.1,48.1,92.5
76,77,2507.0,2720.0,213.0,-100.0,74.3,50.6
51,72,2519.0,2720.0,201.0,-100.1,83.3,33.4
44,79,2539.0,2720.0,181.0,-100.0,70.3,80.7
10,66,2566.0,2720.0,154.0,-100.0,36.7,83.2
8,28,2607.0,2720.0,113.0,-100.0,72.3,93.7
7,28,2688.0,2720.0,32.0,-100.0,81.8,93.7
67,68,2490.0,2721.0,231.0,-100.0,61.7,69.2
60,72,2672.0,2721.0,49.0,-100.0,39.3,33.4
31,72,2694.0,2721.0,27.0,-100.0,50.3,33.4
29,73,2430.0,2722.0,292.0,-100.0,91.4,73.3
20,73,2580.0,2722.0,142.0,-100.0,56.5,73.3
14,78,2613.0,2722.0,109.0,-100.0,59.7,90.2
24,67,2678.0,2722.0,44.0,-100.0,50.2,61.7
30,45,2690.0,2722.0,32.0,-100.0,60.9,33.9
59,70,2704.0,2722.0,18.0,-100.0,70.4,35.7
12,16,2420.0,2723.0,303.0,-100.0,63.3,72.0
14,52,2534.0,2723.0,189.0,-100.1,59.7,68.8
43,50,2545.0,2723.0,178.0,-100.0,36.5,94.4
29,70,2565.0,2723.0,158.0,-100.0,91.4,35.7
24,74,2583.0,2723.0,140.0,-99.9,50.2,56.6
11,59,2610.0,2723.0,113.0,-100.1,64.8,70.4
20,69,2556.0,2724.0,168.0,-100.1,56.5,92.5
13,35,2582.0,2724.0,142.0,-100.0,87.3,83.6
12,44,2450.0,2725.0,275.0,-100.0,63.3,70.3
0,70,2573.0,2725.0,152.0,-100.0,30.9,35.7
15,41,2614.0,2725.0,111.0,-100.0,54.2,75.9
26,69,2616.0,2725.0,109.0,-100.0,75.3,92.5
12,14,2640.0,2725.0,85.0,-100.0,63.3,59.7
18,70,2493.0,2726.0,233.0,-100.0,37.1,35.7
7,9,2569.0,2726.0,157.0,-100.0,81.8,81.8
39,46,1713.0,2727.0,1014.0,-100.0,78.7,78.1
29,44,2551.0,2727.0,176.0,-100.0,91.4,70.3
12,77,2612.0,2727.0,115.0,-100.0,63.3,50.6
50,55,2663.0,2727.0,64.0,-100.0,94.4,93.5
25,46,2455.0,2728.0,273.0,-100.0,53.8,78.1
44,76,2626.0,2728.0,102.0,-100.0,70.3,74.3
20,44,2646.0,2728.0,82.0,-100.0,56.5,70.3
10,44,2712.0,2728.0,16.0,-100.0,36.7,70.3
24,54,2653.0,2729.0,76.0,-100.1,50.2,82.9
68,71,2668.0,2729.0,61.0,-100.0,69.2,35.5
23,69,2523.0,2730.0,207.0,-100.1,52.9,92.5
4,65,2645.0,2730.0,85.0,-100.0,90.5,80.7
17,28,2518.0,2731.0,213.0,-100.0,45.9,93.7
16,35,2553.0,2731.0,178.0,-100.1,72.0,83.6
13,58,2663.0,2731.0,68.0,-100.0,87.3,33.9
59,69,2709.0,2731.0,22.0,-100.0,70.4,92.5
12,61,2500.0,2732.0,232.0,-100.0,63.3,66.8
9,67,2506.0,2733.0,227.0,-100.0,81.8,61.7
32,69,2588.0,2733.0,145.0,-100.1,64.7,92.5
14,76,2665.0,2733.0,68.0,-100.0,59.7,74.3
4,29,2705.0,2733.0,28.0,-100.0,90.5,91.4
69,73,2482.0,2734.0,252.0,-100.1,92.5,73.3
6,10,2516.0,2734.0,218.0,-100.0,83.4,36.7
32,45,2612.0,2734.0,122.0,-100.0,64.7,33.9
26,67,2618.0,2734.0,116.0,-100.0,75.3,61.7
43,76,2448.0,2735.0,287.0,-100.0,36.5,74.3
16,59,2622.0,2735.0,113.0,-100.0,72.0,70.4
7,10,2644.0,2735.0,91.0,-100.0,81.8,36.7
7,55,2711.0,2735.0,24.0,-100.0,81.8,93.5
57,60,2400.0,2736.0,336.0,-100.0,68.6,39.3
0,7,2544.0,2736.0,192.0,-100.0,30.9,81.8
7,69,2562.0,2736.0,174.0,-100.1,81.8,92.4
12,43,2684.0,2736.0,52.0,-100.0,63.3,36.5
18,37,2460.0,2737.0,277.0,-100.0,37.0,71.6
7,66,2645.0,2737.0,92.0,-100.0,81.8,83.2
10,28,2468.0,2738.0,270.0,-100.0,36.7,93.7
64,69,2514.0,2738.0,224.0,-100.1,63.8,92.4
1,23,2588.0,2738.0,150.0,-100.0,92.0,52.9
4,79,2607.0,2738.0,131.0,-100.1,90.4,80.6
3,13,2617.0,2738.0,121.0,-100.0,86.3,87.3
23,71,2389.0,2739.0,350.0,-100.0,52.9,35.5
11,53,2452.0,2739.0,287.0,-100.0,64.8,82.0
36,55,2518.0,2739.0,221.0,-100.0,64.6,93.5
32,64,2597.0,2739.0,142.0,-100.0,64.7,63.8
4,20,2712.0,2739.0,27.0,-100.0,90.4,56.4
9,69,2529.0,2740.0,211.0,-100.0,81.8,92.4
48,65,2598.0,2740.0,142.0,-100.0,92.8,80.7
31,59,2602.0,2741.0,139.0,-100.0,50.2,70.4
